Customer_id,International plan,Total day minutes,Total day calls,Total day charge,Total eve minutes,Total eve calls,Total eve charge,Total night minutes,Total night calls,Total night charge,Total intl minutes,Total intl calls,Total intl charge,Customer service calls,Attrition
1641,No,222.8,99,37.88,175.8,85,14.94,202,111,9.09,11,3,2.97,3,FALSE
1642,Yes,214.1,77,36.4,240.5,94,20.44,188.9,75,8.5,10.1,3,2.73,1,FALSE
1643,No,54.8,92,9.32,173,103,14.71,195.1,125,8.78,7.5,3,2.03,1,FALSE
1644,No,134,104,22.78,174.5,94,14.83,311.1,79,14,7.3,3,1.97,3,FALSE
1645,No,184.8,74,31.42,175.1,84,14.88,158.2,95,7.12,10.5,6,2.84,1,FALSE
1646,No,283.1,112,48.13,286.2,86,24.33,261.7,129,11.78,11.3,3,3.05,3,FALSE
1647,No,291.8,143,49.61,214.3,134,18.22,151.2,119,6.8,9.9,2,2.67,0,TRUE
1648,No,222.7,94,37.86,105.8,98,8.99,214.8,78,9.67,13.5,4,3.65,1,FALSE
1649,No,174.5,79,29.67,236.8,136,20.13,270.4,110,12.17,8.5,5,2.3,0,FALSE
1650,No,68.4,86,11.63,193.3,110,16.43,171.5,139,7.72,10.4,4,2.81,0,FALSE
1651,No,273,78,46.41,215.5,98,18.32,104.7,114,4.71,9.6,2,2.59,1,FALSE
1652,Yes,225.3,134,38.3,108.2,87,9.2,139.6,132,6.28,17.3,9,4.67,1,TRUE
1653,No,283.2,130,48.14,162.6,74,13.82,177.7,104,8,7.2,6,1.94,1,FALSE
1654,Yes,131.4,78,22.34,219.7,106,18.67,155.7,103,7.01,11.1,2,3,1,TRUE
1655,No,89.7,87,15.25,138.6,73,11.78,165.8,114,7.46,10.7,2,2.89,1,FALSE
1656,No,127.1,102,21.61,247.7,106,21.05,207.7,75,9.35,5,3,1.35,3,FALSE
1657,No,105.9,132,18,231.7,107,19.69,281.3,120,12.66,10.7,5,2.89,1,FALSE
1658,No,142.3,79,24.19,158,113,13.43,177.5,75,7.99,6,11,1.62,2,FALSE
1659,No,191.3,80,32.52,138.5,94,11.77,246,107,11.07,6.4,3,1.73,2,FALSE
1660,No,201.9,93,34.32,156.3,75,13.29,131.3,92,5.91,13.7,5,3.7,0,FALSE
1661,No,247.3,91,42.04,182.7,60,15.53,143.2,112,6.44,14.7,2,3.97,3,FALSE
1662,No,242.2,96,41.17,159.7,144,13.57,210,108,9.45,8.9,1,2.4,1,FALSE
1663,Yes,127.3,80,21.64,222.3,115,18.9,173.9,95,7.83,13.7,5,3.7,5,TRUE
1664,No,162,104,27.54,241.2,120,20.5,210.4,83,9.47,10.9,7,2.94,1,FALSE
1665,No,179.1,93,30.45,238.3,102,20.26,165.7,96,7.46,10.6,1,2.86,2,FALSE
1666,No,197.4,125,33.56,123.4,110,10.49,115.6,101,5.2,12.3,4,3.32,3,FALSE
1667,No,148.2,82,25.19,308.7,67,26.24,235.4,79,10.59,6.4,4,1.73,2,FALSE
1668,No,193.1,85,32.83,172.1,105,14.63,129.6,119,5.83,10.2,1,2.75,0,FALSE
1669,No,171.7,99,29.19,174.8,87,14.86,189.6,130,8.53,7.8,6,2.11,1,FALSE
1670,No,198.5,123,33.75,270.6,74,23,209.9,130,9.45,8.1,10,2.19,1,FALSE
1671,No,121.7,87,20.69,184,76,15.64,266.6,98,12,12.7,3,3.43,1,FALSE
1672,No,130.2,105,22.13,278,60,23.63,305.4,74,13.74,14,6,3.78,2,FALSE
1673,No,203.4,96,34.58,168.6,61,14.33,173,105,7.79,13.7,3,3.7,2,FALSE
1674,No,174.7,83,29.7,280.8,122,23.87,171.7,80,7.73,10.5,8,2.84,5,FALSE
1675,Yes,241,120,40.97,231.8,96,19.7,220.2,67,9.91,9.9,1,2.67,1,TRUE
1676,No,141.7,95,24.09,221,100,18.79,227.1,71,10.22,10.2,3,2.75,0,FALSE
1677,No,134.8,96,22.92,167.2,78,14.21,161.5,123,7.27,7.7,5,2.08,2,FALSE
1678,No,163.1,119,27.73,249.4,51,21.2,168.2,77,7.57,9,10,2.43,1,FALSE
1679,No,145.5,116,24.74,228.4,110,19.41,273.4,91,12.3,8.9,8,2.4,1,FALSE
1680,No,329.8,73,56.07,208.3,120,17.71,267.1,102,12.02,10.6,6,2.86,0,TRUE
1681,No,194.5,97,33.07,186.3,131,15.84,178.3,106,8.02,12.7,1,3.43,2,FALSE
1682,No,131.9,93,22.42,272.7,106,23.18,192.8,105,8.68,7.1,4,1.92,1,FALSE
1683,No,150,91,25.5,159.4,75,13.55,228.1,55,10.26,8.5,3,2.3,1,FALSE
1684,No,196.6,93,33.42,241.4,140,20.52,226,118,10.17,12.9,4,3.48,2,FALSE
1685,No,99.7,107,16.95,145.1,96,12.33,149.4,99,6.72,14.1,4,3.81,2,FALSE
1686,No,143.6,88,24.41,141.8,86,12.05,194,83,8.73,10.8,5,2.92,3,FALSE
1687,No,231.9,56,39.42,211.8,91,18,268.5,74,12.08,12.3,3,3.32,2,FALSE
1688,No,37.8,80,6.43,155.3,105,13.2,175,111,7.88,14.2,5,3.83,3,FALSE
1689,No,72.8,107,12.38,186.4,103,15.84,175.3,110,7.89,10.5,4,2.84,3,FALSE
1690,No,94.8,89,16.12,219.1,91,18.62,197.4,65,8.88,11.4,5,3.08,1,FALSE
1691,No,221.8,143,37.71,210.6,115,17.9,221.8,109,9.98,12.4,9,3.35,1,FALSE
1692,No,269,120,45.73,233.7,120,19.86,179.3,61,8.07,7.3,4,1.97,2,TRUE
1693,No,268.3,114,45.61,185.5,111,15.77,264.6,88,11.91,6.3,7,1.7,1,TRUE
1694,No,198.7,127,33.78,249,105,21.17,173.2,124,7.79,12.5,5,3.38,1,FALSE
1695,No,115.5,75,19.64,218.1,111,18.54,254.9,98,11.47,11.5,7,3.11,7,TRUE
1696,No,202.1,100,34.36,195.7,102,16.63,291.8,120,13.13,13.3,5,3.59,2,FALSE
1697,No,215.6,113,36.65,200.6,81,17.05,153.8,107,6.92,12.4,6,3.35,1,FALSE
1698,No,169.9,107,28.88,209.4,121,17.8,206.1,79,9.27,11.5,2,3.11,1,FALSE
1699,No,201.7,85,34.29,169.4,116,14.4,286.3,80,12.88,6,4,1.62,0,FALSE
1700,No,221.1,133,37.59,160.2,140,13.62,161.8,84,7.28,8.4,3,2.27,4,FALSE
1701,No,218.7,117,37.18,115,61,9.78,192.7,85,8.67,9.4,5,2.54,2,FALSE
1702,No,293.7,89,49.93,272.5,71,23.16,178.2,76,8.02,11,10,2.97,2,TRUE
1703,No,120.3,108,20.45,240.4,84,20.43,216.4,74,9.74,7.7,3,2.08,4,TRUE
1704,No,175.8,96,29.89,206.6,84,17.56,178,105,8.01,11.1,2,3,2,FALSE
1705,No,278.5,95,47.35,240.7,90,20.46,120,90,5.4,11.6,5,3.13,1,TRUE
1706,No,236.3,105,40.17,190.8,114,16.22,129,105,5.81,7.2,2,1.94,3,FALSE
1707,No,273.8,113,46.55,119.6,156,10.17,267.6,117,12.04,11.7,3,3.16,1,FALSE
1708,No,131.1,129,22.29,160.5,94,13.64,206.9,88,9.31,5.6,9,1.51,5,TRUE
1709,No,167.4,83,28.46,258.6,129,21.98,116.4,110,5.24,11.2,3,3.02,4,FALSE
1710,No,197.7,68,33.61,250.5,53,21.29,181.2,67,8.15,10.5,3,2.84,3,FALSE
1711,No,169.5,93,28.82,230.9,71,19.63,269.8,115,12.14,9,7,2.43,2,FALSE
1712,Yes,225.2,116,38.28,173.4,88,14.74,145.8,99,6.56,11.7,4,3.16,0,FALSE
1713,No,174.5,73,29.67,213.7,114,18.16,164.7,116,7.41,10.3,5,2.78,4,FALSE
1714,No,129.7,84,22.05,177.5,80,15.09,228.9,87,10.3,7.5,3,2.03,5,TRUE
1715,No,200,66,34,107.9,104,9.17,233.7,82,10.52,11.4,2,3.08,3,FALSE
1716,No,95.9,87,16.3,261.6,105,22.24,228.6,109,10.29,13.3,4,3.59,0,FALSE
1717,No,152.8,110,25.98,242.8,67,20.64,147.4,74,6.63,9.1,2,2.46,1,FALSE
1718,No,129.9,102,22.08,208.7,133,17.74,231.4,93,10.41,14.3,3,3.86,1,FALSE
1719,Yes,268.4,85,45.63,150.6,131,12.8,297.9,84,13.41,9.7,8,2.62,2,TRUE
1720,No,188.5,152,32.05,148.3,115,12.61,179.8,88,8.09,15.2,5,4.1,2,FALSE
1721,No,170.6,97,29,162.1,111,13.78,210.7,131,9.48,6.1,1,1.65,1,FALSE
1722,No,191.4,124,32.54,200.7,116,17.06,230.1,76,10.35,8.2,3,2.21,1,FALSE
1723,No,75.3,96,12.8,179.9,113,15.29,193.8,134,8.72,12.3,1,3.32,1,FALSE
1724,No,149.8,123,25.47,276.3,75,23.49,241.4,75,10.86,10.9,7,2.94,2,FALSE
1725,No,115.9,87,19.7,111.3,56,9.46,170.2,77,7.66,7.1,4,1.92,1,FALSE
1726,No,128.8,86,21.9,203.9,105,17.33,282.6,131,12.72,14.1,4,3.81,2,FALSE
1727,No,131.7,108,22.39,216.5,103,18.4,196.1,126,8.82,11,5,2.97,1,FALSE
1728,No,101.4,48,17.24,159.1,119,13.52,259.2,53,11.66,12.2,2,3.29,1,FALSE
1729,No,149,104,25.33,235.8,67,20.04,201.8,76,9.08,9.5,5,2.57,4,FALSE
1730,No,96.8,123,16.46,170.6,105,14.5,166,85,7.47,13.4,4,3.62,2,FALSE
1731,No,107.5,121,18.28,256.4,46,21.79,247.2,131,11.12,12.6,3,3.4,2,FALSE
1732,No,232.8,95,39.58,303.4,111,25.79,255.6,104,11.5,12.9,7,3.48,0,TRUE
1733,No,121.1,105,20.59,260.2,115,22.12,222.4,100,10.01,8.3,5,2.24,3,FALSE
1734,No,124.3,70,21.13,270.7,99,23.01,239.5,83,10.78,3.5,6,0.95,0,FALSE
1735,No,157.7,101,26.81,298.6,100,25.38,216.9,99,9.76,13.8,3,3.73,1,FALSE
1736,No,124.3,68,21.13,207.1,88,17.6,157.4,93,7.08,14.8,1,4,0,FALSE
1737,No,286.4,125,48.69,205.7,74,17.48,191.4,141,8.61,6.9,6,1.86,1,TRUE
1738,No,141.7,95,24.09,205.6,101,17.48,218.5,60,9.83,8.8,6,2.38,0,FALSE
1739,No,173,91,29.41,245.8,64,20.89,300,99,13.5,4.8,3,1.3,0,FALSE
1740,No,268.7,120,45.68,301,147,25.59,167,140,7.52,5.8,1,1.57,2,TRUE
1741,No,218.5,130,37.15,134.2,103,11.41,118.9,105,5.35,9.4,6,2.54,0,FALSE
1742,No,255.3,114,43.4,194.6,83,16.54,276.6,78,12.45,3.7,5,1,3,FALSE
1743,No,41.9,124,7.12,211,95,17.94,237.9,55,10.71,11.4,5,3.08,1,FALSE
1744,No,260.8,87,44.34,258.1,78,21.94,131.3,123,5.91,5.8,2,1.57,1,FALSE
1745,No,239.4,94,40.7,259.4,88,22.05,238,132,10.71,7.7,3,2.08,0,FALSE
1746,No,226.7,94,38.54,168.4,129,14.31,188.7,117,8.49,10.2,1,2.75,0,FALSE
1747,No,179.3,147,30.48,208.9,89,17.76,248.2,98,11.17,13.5,6,3.65,1,TRUE
1748,No,158,110,26.86,197,103,16.75,154.9,132,6.97,10,5,2.7,1,FALSE
1749,No,175.7,82,29.87,258.9,136,22.01,268.4,154,12.08,14.1,7,3.81,1,FALSE
1750,No,157.4,107,26.76,167.8,112,14.26,188.8,102,8.5,8.8,3,2.38,3,FALSE
1751,No,113.1,74,19.23,168.8,95,14.35,262.9,126,11.83,6.9,2,1.86,1,TRUE
1752,No,182.7,142,31.06,246.5,63,20.95,218,103,9.81,8.8,2,2.38,1,FALSE
1753,Yes,161.3,83,27.42,124.4,83,10.57,262,98,11.79,14.1,3,3.81,0,TRUE
1754,No,142.5,92,24.23,208.3,102,17.71,228.9,120,10.3,7.5,2,2.03,2,FALSE
1755,Yes,190.5,108,32.39,259.7,108,22.07,141.5,111,6.37,9.7,2,2.62,2,TRUE
1756,Yes,159.3,110,27.08,170.6,120,14.5,141.2,82,6.35,11.9,5,3.21,1,FALSE
1757,Yes,153.8,106,26.15,123.3,111,10.48,117.8,103,5.3,9.2,6,2.48,1,FALSE
1758,Yes,180.7,127,30.72,174.6,94,14.84,165.3,114,7.44,12,6,3.24,2,FALSE
1759,No,202.7,105,34.46,224.9,90,19.12,253.9,108,11.43,12.1,7,3.27,0,FALSE
1760,No,190.8,100,32.44,261.3,93,22.21,209.5,108,9.43,8.9,6,2.4,0,FALSE
1761,No,205.1,102,34.87,232.7,109,19.78,259.9,95,11.7,9.2,6,2.48,2,FALSE
1762,No,235.6,124,40.05,236.8,113,20.13,241.2,127,10.85,7.7,2,2.08,1,FALSE
1763,No,189.3,77,32.18,155.9,128,13.25,186,83,8.37,7.4,3,2,0,FALSE
1764,No,166.9,101,28.37,273.2,84,23.22,171,106,7.69,11.5,1,3.11,1,FALSE
1765,No,245.2,87,41.68,254.1,83,21.6,239.4,91,10.77,7.5,4,2.03,0,TRUE
1766,No,132.6,125,22.54,221.1,67,18.79,127.9,101,5.76,12.7,2,3.43,4,TRUE
1767,No,182.3,64,30.99,139.8,121,11.88,171.6,96,7.72,11.6,7,3.13,2,FALSE
1768,No,192.3,86,32.69,88.7,90,7.54,229.4,120,10.32,10.5,3,2.84,2,FALSE
1769,Yes,122,110,20.74,220.2,100,18.72,179.7,124,8.09,10.8,2,2.92,2,TRUE
1770,No,193,101,32.81,250,81,21.25,133.3,79,6,9.6,2,2.59,2,FALSE
1771,No,158.6,112,26.96,220,114,18.7,252.9,106,11.38,9.1,3,2.46,0,FALSE
1772,No,91.5,125,15.56,219.9,113,18.69,229,99,10.31,12.7,8,3.43,2,FALSE
1773,No,153.6,92,26.11,205.5,88,17.47,114.5,89,5.15,12.5,10,3.38,1,FALSE
1774,Yes,221.6,79,37.67,157.1,74,13.35,222.4,124,10.01,11.5,3,3.11,1,FALSE
1775,No,244.7,81,41.6,168,117,14.28,281.5,87,12.67,6.6,1,1.78,1,FALSE
1776,No,239.8,103,40.77,285.9,65,24.3,256.7,106,11.55,9.5,4,2.57,0,FALSE
1777,No,172.4,132,29.31,230.5,100,19.59,228.2,109,10.27,11,5,2.97,0,FALSE
1778,No,242.5,83,41.23,245.4,97,20.86,219.6,80,9.88,10,3,2.7,3,TRUE
1779,No,117.6,82,19.99,159.2,60,13.53,236.4,113,10.64,11.3,10,3.05,2,FALSE
1780,No,174.5,127,29.67,259.3,71,22.04,170.5,120,7.67,11.3,7,3.05,1,FALSE
1781,No,157.3,83,26.74,220.9,85,18.78,218.9,129,9.85,12,7,3.24,1,FALSE
1782,No,192,97,32.64,239.1,81,20.32,116.1,125,5.22,15.1,3,4.08,1,FALSE
1783,No,218.2,76,37.09,169.3,60,14.39,141.1,99,6.35,8,1,2.16,1,FALSE
1784,No,144.6,97,24.58,140,102,11.9,165.4,148,7.44,10.9,3,2.94,1,FALSE
1785,Yes,153.6,108,26.11,232.9,85,19.8,214.2,92,9.64,14.1,4,3.81,0,TRUE
1786,No,135.8,104,23.09,222.5,101,18.91,235.6,92,10.6,7.9,6,2.13,2,FALSE
1787,No,160.7,69,27.32,146.8,106,12.48,287.8,144,12.95,8.2,5,2.21,0,FALSE
1788,No,202.5,91,34.43,241.4,108,20.52,169.6,77,7.63,7.8,2,2.11,1,FALSE
1789,No,152.2,119,25.87,227.1,91,19.3,195.7,103,8.81,12.3,5,3.32,1,FALSE
1790,No,227.4,90,38.66,73.2,135,6.22,114.3,99,5.14,4.7,7,1.27,0,FALSE
1791,No,191.6,115,32.57,205.6,108,17.48,210.2,123,9.46,9.2,3,2.48,2,FALSE
1792,No,138.9,111,23.61,211.6,102,17.99,179.5,91,8.08,10.8,3,2.92,1,FALSE
1793,No,127,102,21.59,206.9,107,17.59,231.7,99,10.43,6.1,6,1.65,0,FALSE
1794,No,168.6,87,28.66,259.2,105,22.03,279.8,123,12.59,7.3,4,1.97,1,FALSE
1795,No,286.6,73,48.72,223.2,108,18.97,203.7,107,9.17,11.5,5,3.11,1,TRUE
1796,No,164.6,121,27.98,262.8,108,22.34,123.8,131,5.57,15.2,4,4.1,1,FALSE
1797,No,144,90,24.48,135.8,91,11.54,212.4,129,9.56,13,4,3.51,1,FALSE
1798,No,141.6,95,24.07,207.9,130,17.67,203.6,95,9.16,10.2,11,2.75,0,FALSE
1799,No,204.3,65,34.73,247.3,123,21.02,214.7,94,9.66,12,4,3.24,1,FALSE
1800,No,163.2,80,27.74,167.6,90,14.25,87.5,90,3.94,6.2,10,1.67,1,FALSE
1801,No,225,110,38.25,244.2,111,20.76,221.2,93,9.95,10.7,4,2.89,0,FALSE
1802,No,176.1,103,29.94,199.7,130,16.97,263.9,96,11.88,8.5,6,2.3,2,FALSE
1803,No,254.2,78,43.21,228.1,105,19.39,98,125,4.41,13.8,7,3.73,5,FALSE
1804,No,174.9,105,29.73,262,75,22.27,210,93,9.45,8.5,5,2.3,1,FALSE
1805,Yes,187.3,118,31.84,160.7,111,13.66,263.8,112,11.87,9.6,2,2.59,0,TRUE
1806,No,211.8,84,36.01,230.9,137,19.63,217.1,99,9.77,10.7,9,2.89,3,FALSE
1807,No,241.9,102,41.12,126.9,117,10.79,185.6,92,8.35,11.7,6,3.16,0,FALSE
1808,No,196.1,103,33.34,199.7,123,16.97,135.9,71,6.12,12.9,1,3.48,3,FALSE
1809,No,231.3,100,39.32,210.4,84,17.88,217.4,106,9.78,12.4,2,3.35,3,FALSE
1810,No,161.6,104,27.47,196.3,119,16.69,294.8,111,13.27,13.8,2,3.73,1,FALSE
1811,No,194,103,32.98,241,116,20.49,227.5,153,10.24,11.9,5,3.21,0,FALSE
1812,No,109.7,148,18.65,223.8,87,19.02,240.3,96,10.81,15.4,8,4.16,3,FALSE
1813,Yes,277,119,47.09,238.3,106,20.26,94.4,96,4.25,8.3,3,2.24,1,FALSE
1814,No,192.1,83,32.66,163.6,88,13.91,169.7,138,7.64,6.1,3,1.65,0,FALSE
1815,No,198.4,147,33.73,216.9,121,18.44,112.8,125,5.08,13.1,4,3.54,0,FALSE
1816,No,209.2,82,35.56,159.7,74,13.57,181.6,100,8.17,9.5,3,2.57,0,FALSE
1817,No,184.8,98,31.42,216.4,125,18.39,141.1,116,6.35,18.4,3,4.97,2,FALSE
1818,No,167.8,119,28.53,142,123,12.07,190.7,128,8.58,7.3,4,1.97,2,FALSE
1819,No,139.2,140,23.66,191.4,113,16.27,286.5,125,12.89,11.8,3,3.19,3,FALSE
1820,No,221.3,82,37.62,167.6,100,14.25,262.7,87,11.82,4.4,4,1.19,0,FALSE
1821,No,121.6,84,20.67,165.3,115,14.05,243.9,95,10.98,8.9,2,2.4,1,FALSE
1822,No,270.4,99,45.97,245.1,110,20.83,108.9,113,4.9,15.4,7,4.16,1,FALSE
1823,No,139.6,94,23.73,240.9,112,20.48,127.1,88,5.72,8.8,4,2.38,2,FALSE
1824,No,253,78,43.01,138.9,121,11.81,277.8,104,12.5,11.8,3,3.19,2,FALSE
1825,No,183.9,83,31.26,240.7,93,20.46,185.7,125,8.36,15,3,4.05,1,FALSE
1826,No,203.3,108,34.56,259.9,66,22.09,115.9,103,5.22,7.8,2,2.11,3,FALSE
1827,No,200.6,106,34.1,152.5,127,12.96,199.4,128,8.97,7.7,2,2.08,3,FALSE
1828,No,167.6,96,28.49,176,89,14.96,250.9,113,11.29,13.4,6,3.62,2,FALSE
1829,No,156.5,67,26.61,204.3,103,17.37,141.9,72,6.39,9.9,2,2.67,2,FALSE
1830,No,215.1,140,36.57,197.4,69,16.78,162.1,117,7.29,10.6,10,2.86,1,FALSE
1831,No,301.7,82,51.29,167.1,118,14.2,72.2,89,3.25,10.5,6,2.84,1,FALSE
1832,No,152.3,90,25.89,267.5,102,22.74,266.9,130,12.01,11.3,5,3.05,7,FALSE
1833,No,195.4,116,33.22,212.1,101,18.03,138.4,134,6.23,15.1,11,4.08,1,FALSE
1834,No,208.7,97,35.48,275.5,83,23.42,182.5,122,8.21,8,3,2.16,2,FALSE
1835,No,190.1,87,32.32,223.2,123,18.97,256.2,130,11.53,14.2,6,3.83,0,FALSE
1836,No,185.4,87,31.52,178.5,128,15.17,218.3,107,9.82,8,3,2.16,4,FALSE
1837,No,183.2,95,31.14,252.8,125,21.49,156.7,95,7.05,9.7,3,2.62,0,FALSE
1838,Yes,54.2,100,9.21,303.2,84,25.77,171.8,84,7.73,8.6,2,2.32,1,TRUE
1839,No,208,115,35.36,185,113,15.73,177.7,144,8,8.1,9,2.19,1,FALSE
1840,No,230.3,110,39.15,77.9,87,6.62,247.1,105,11.12,13.2,4,3.56,1,FALSE
1841,No,240.8,102,40.94,75.9,106,6.45,224.6,115,10.11,7.1,3,1.92,2,FALSE
1842,No,195.7,119,33.27,106.2,95,9.03,157.4,94,7.08,5.3,3,1.43,2,FALSE
1843,No,276.1,82,46.94,201.1,106,17.09,231.3,73,10.41,8.9,4,2.4,0,TRUE
1844,No,166.1,93,28.24,175.9,106,14.95,243.5,55,10.96,16.2,3,4.37,2,FALSE
1845,No,135.9,117,23.1,244.5,102,20.78,207.5,74,9.34,11.5,3,3.11,4,TRUE
1846,Yes,189.1,122,32.15,223.2,92,18.97,269,116,12.11,13.9,3,3.75,2,TRUE
1847,No,177.9,117,30.24,175.1,70,14.88,161.3,117,7.26,11.5,4,3.11,1,FALSE
1848,No,143.9,73,24.46,210.3,117,17.88,129.2,117,5.81,12.5,8,3.38,2,FALSE
1849,Yes,148.2,138,25.19,159.6,123,13.57,197.4,62,8.88,8.6,3,2.32,2,FALSE
1850,No,287.1,115,48.81,159.3,99,13.54,216.8,86,9.76,13.9,1,3.75,2,TRUE
1851,No,179.7,144,30.55,218.1,129,18.54,212.3,105,9.55,9.3,8,2.51,1,TRUE
1852,No,165.8,96,28.19,190,141,16.15,144,116,6.48,10.9,3,2.94,5,TRUE
1853,No,144.1,144,24.5,167.6,105,14.25,240,107,10.8,14.5,3,3.92,1,FALSE
1854,No,172.5,85,29.33,253.1,71,21.51,221.6,113,9.97,5.9,6,1.59,0,FALSE
1855,No,199.8,138,33.97,167.1,91,14.2,271.8,94,12.23,5.5,4,1.49,1,FALSE
1856,No,109.1,134,18.55,142.3,76,12.1,91.2,86,4.1,10.9,5,2.94,2,FALSE
1857,No,171.8,106,29.21,301.7,44,25.64,139.4,108,6.27,9.7,5,2.62,1,FALSE
1858,No,222.3,101,37.79,286,111,24.31,249.4,117,11.22,12.1,4,3.27,1,TRUE
1859,No,245.8,102,41.79,264.7,90,22.5,111.7,103,5.03,11.2,7,3.02,0,FALSE
1860,No,164.6,110,27.98,270.6,103,23,230.4,109,10.37,8,3,2.16,0,FALSE
1861,No,211.7,107,35.99,271.7,77,23.09,203.3,108,9.15,7.4,7,2,0,FALSE
1862,Yes,147.2,103,25.02,160.1,96,13.61,184,120,8.28,7.7,2,2.08,0,TRUE
1863,Yes,254.7,103,43.3,252.2,80,21.44,178.1,103,8.01,8,3,2.16,0,TRUE
1864,Yes,170.1,113,28.92,271.8,94,23.1,110.7,78,4.98,8.7,4,2.35,1,FALSE
1865,No,195.1,91,33.17,261.5,57,22.23,203.8,90,9.17,11.4,5,3.08,0,FALSE
1866,No,149.3,83,25.38,187.1,130,15.9,149.8,100,6.74,7.9,4,2.13,7,TRUE
1867,No,81.9,75,13.92,253.8,114,21.57,213.1,125,9.59,8.9,1,2.4,2,TRUE
1868,Yes,191.1,109,32.49,149.6,120,12.72,227.8,60,10.25,9.8,3,2.65,0,FALSE
1869,No,206.9,115,35.17,224.4,86,19.07,197.4,60,8.88,8.3,2,2.24,3,FALSE
1870,No,239,156,40.63,273,106,23.21,278.2,93,12.52,13.5,8,3.65,1,TRUE
1871,No,179.3,97,30.48,252.7,126,21.48,227.5,114,10.24,8,5,2.16,0,FALSE
1872,No,185.3,91,31.5,219.1,88,18.62,243.6,107,10.96,5.5,5,1.49,0,FALSE
1873,Yes,141.4,80,24.04,123.9,76,10.53,323.5,88,14.56,8.1,3,2.19,2,FALSE
1874,No,248.6,91,42.26,119.3,115,10.14,194.3,83,8.74,12,1,3.24,1,FALSE
1875,No,152.5,131,25.93,252.4,107,21.45,185.4,104,8.34,4.9,3,1.32,2,FALSE
1876,No,145.6,102,24.75,230.9,87,19.63,181.5,86,8.17,11.4,7,3.08,1,FALSE
1877,No,164.2,116,27.91,196.2,153,16.68,236.1,119,10.62,8.1,1,2.19,1,FALSE
1878,Yes,221,115,37.57,165.4,97,14.06,235.4,117,10.59,9.7,4,2.62,1,FALSE
1879,No,295.4,126,50.22,232.1,117,19.73,204.4,123,9.2,11.5,2,3.11,1,TRUE
1880,No,139.8,98,23.77,174.9,143,14.87,201.6,135,9.07,9.4,7,2.54,2,FALSE
1881,No,162.3,99,27.59,149.1,78,12.67,255.5,115,11.5,14.8,1,4,4,TRUE
1882,No,272.7,97,46.36,236.4,95,20.09,235.5,105,10.6,7.7,2,2.08,0,TRUE
1883,Yes,200.3,75,34.05,226.6,67,19.26,198.8,91,8.95,12.9,3,3.48,2,FALSE
1884,No,157.1,77,26.71,172.4,97,14.65,184.5,94,8.3,11.1,9,3,1,FALSE
1885,Yes,135.8,60,23.09,200.6,134,17.05,192.4,98,8.66,12.3,7,3.32,2,FALSE
1886,No,236.7,110,40.24,231.9,92,19.71,164.7,85,7.41,12.7,6,3.43,1,FALSE
1887,No,111.4,133,18.94,175,66,14.88,217.2,106,9.77,5.5,6,1.49,3,FALSE
1888,Yes,156.1,89,26.54,107.1,114,9.1,167.7,95,7.55,14.7,3,3.97,0,TRUE
1889,No,191.1,93,32.49,282.8,56,24.04,84.8,118,3.82,12,4,3.24,2,FALSE
1890,No,153,123,26.01,141.1,127,11.99,171.5,76,7.72,10.3,15,2.78,1,TRUE
1891,No,218.8,123,37.2,242.8,64,20.64,85.8,80,3.86,10.3,3,2.78,4,FALSE
1892,No,205.4,101,34.92,134.9,77,11.47,310.5,83,13.97,10.3,2,2.78,3,FALSE
1893,Yes,225.2,111,38.28,184.9,98,15.72,143.2,146,6.44,9.9,1,2.67,0,TRUE
1894,No,249.9,127,42.48,254.5,118,21.63,273.2,98,12.29,8.9,6,2.4,2,TRUE
1895,No,131.6,89,22.37,137,109,11.65,256.3,107,11.53,10.2,5,2.75,3,FALSE
1896,No,197.9,99,33.64,165.6,100,14.08,208,120,9.36,10.1,9,2.73,0,FALSE
1897,No,166.5,129,28.31,210.2,107,17.87,257.2,93,11.57,9.9,5,2.67,1,FALSE
1898,No,225.4,79,38.32,187.1,112,15.9,281.1,112,12.65,12.9,3,3.48,1,FALSE
1899,No,275.8,103,46.89,189.5,108,16.11,223.9,93,10.08,7.4,5,2,2,TRUE
1900,No,142.9,105,24.29,88.6,61,7.53,290,96,13.05,10.8,6,2.92,1,FALSE
1901,No,207.2,113,35.22,256,80,21.76,211,87,9.49,9.9,1,2.67,1,FALSE
1902,No,206.2,100,35.05,211.2,118,17.95,196.2,122,8.83,10.2,6,2.75,1,FALSE
1903,No,210.3,66,35.75,195.8,76,16.64,221.6,82,9.97,11.2,7,3.02,1,FALSE
1904,Yes,225.7,117,38.37,119.6,122,10.17,193.2,125,8.69,14,7,3.78,1,TRUE
1905,No,167.8,91,28.53,205.3,91,17.45,130,132,5.85,14.5,4,3.92,4,TRUE
1906,No,197.7,118,33.61,152.2,96,12.94,221,93,9.95,7,3,1.89,2,FALSE
1907,No,169.8,105,28.87,65.2,116,5.54,144.4,92,6.5,10.9,4,2.94,1,FALSE
1908,No,190.6,104,32.4,237.3,105,20.17,211.6,116,9.52,9.8,1,2.65,2,FALSE
1909,No,80.3,140,13.65,153.3,101,13.03,309.2,123,13.91,12.8,3,3.46,2,FALSE
1910,No,231.7,110,39.39,225.1,88,19.13,201.7,89,9.08,12.1,2,3.27,0,FALSE
